candidate_id,sweep_step,run_name,target_name,target_variant,baseline_name,focal_length,phase_mask_resolution,aperture_policy,slm2_active_area_policy,padding_policy,phase_offset_reference,camera_oversampling_factor,camera_sampling,camera_binning_policy,spatial_frequency,metric_name,metric_value,metric_unit,status
candidate-001,characterization,fixed_measurement_protocol_v2,sinusoidal_gratings,205_cycles,input_identity,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.400390625,grating_input_contrast,1.0,ratio,PASS
candidate-001,characterization,fixed_measurement_protocol_v2,sinusoidal_gratings,205_cycles,input_identity,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.400390625,grating_output_contrast,1.0,ratio,PASS
candidate-001,characterization,fixed_measurement_protocol_v2,sinusoidal_gratings,205_cycles,input_identity,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.400390625,grating_ctf,1.0,ratio,PASS
candidate-001,characterization,fixed_measurement_protocol_v2,sinusoidal_gratings,205_cycles,process_arm_phase_zero,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.400390625,grating_output_contrast,0.9999999999999556,ratio,PASS
candidate-001,characterization,fixed_measurement_protocol_v2,sinusoidal_gratings,205_cycles,process_arm_phase_zero,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.400390625,grating_ctf,0.9999999999999556,ratio,PASS
candidate-001,characterization,fixed_measurement_protocol_v2,sinusoidal_gratings,205_cycles,full_frontend_phase_zero,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.400390625,grating_output_contrast,0.9999999999999889,ratio,PASS
candidate-001,characterization,fixed_measurement_protocol_v2,sinusoidal_gratings,205_cycles,full_frontend_phase_zero,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.400390625,grating_ctf,0.9999999999999889,ratio,PASS
candidate-001,characterization,fixed_measurement_protocol_v2,usaf_bars,three_frequency_bars,input_identity,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.0,energy_throughput,1.0,ratio,PASS
candidate-001,characterization,fixed_measurement_protocol_v2,usaf_bars,three_frequency_bars,reference_arm_only,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.0,energy_throughput,0.4999999403953552,ratio,PASS
candidate-001,characterization,fixed_measurement_protocol_v2,usaf_bars,three_frequency_bars,process_arm_phase_zero,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.0,energy_throughput,0.4999999403953552,ratio,PASS
candidate-001,characterization,fixed_measurement_protocol_v2,usaf_bars,three_frequency_bars,full_frontend_phase_zero,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.0,energy_throughput,1.999999761581421,ratio,PASS
candidate-001,characterization,fixed_measurement_protocol_v2,usaf_bars,three_frequency_bars,full_frontend_phase_zero,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.0,phase_intensity_ratio,2.0,ratio,PASS
candidate-001,characterization,fixed_measurement_protocol_v2,usaf_bars,three_frequency_bars,interference_term,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.0,interference_reconstruction_error,0.0,mean_absolute_error,PASS
candidate-001,characterization,fixed_measurement_protocol_v2,usaf_bars,three_frequency_bars,interference_term,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.0,interference_visibility,1.0000001192092896,ratio,PASS
candidate-001,characterization,fixed_measurement_protocol_v2,siemens_star,32_spokes,input_identity,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.0,energy_throughput,1.0,ratio,PASS
candidate-001,characterization,fixed_measurement_protocol_v2,siemens_star,32_spokes,reference_arm_only,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.0,energy_throughput,0.4999999403953552,ratio,PASS
candidate-001,characterization,fixed_measurement_protocol_v2,siemens_star,32_spokes,process_arm_phase_zero,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.0,energy_throughput,0.4991001486778259,ratio,PASS
candidate-001,characterization,fixed_measurement_protocol_v2,siemens_star,32_spokes,full_frontend_phase_zero,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.0,energy_throughput,1.997300386428833,ratio,PASS
candidate-001,characterization,fixed_measurement_protocol_v2,siemens_star,32_spokes,full_frontend_phase_zero,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.0,phase_intensity_ratio,1.9990993738174438,ratio,PASS
candidate-001,characterization,fixed_measurement_protocol_v2,siemens_star,32_spokes,interference_term,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.0,interference_reconstruction_error,0.0,mean_absolute_error,PASS
candidate-001,characterization,fixed_measurement_protocol_v2,siemens_star,32_spokes,interference_term,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.0,interference_visibility,0.9990993142127991,ratio,PASS
candidate-001,phase_offset_scan,fixed_measurement_protocol_v2,slanted_edge,5_degrees,interference_term,0.1,512,full_slm_active_area,center_square,center_pad,0.0,1,native_sensor,none,0.0,interference_visibility,0.9999904036521912,ratio,PASS
candidate-001,phase_offset_scan,fixed_measurement_protocol_v2,slanted_edge,5_degrees,interference_term,0.1,512,full_slm_active_area,center_square,center_pad,1.5707963267948966,1,native_sensor,none,0.0,interference_visibility,8.530167150411216e-08,ratio,PASS
candidate-001,phase_offset_scan,fixed_measurement_protocol_v2,slanted_edge,5_degrees,interference_term,0.1,512,full_slm_active_area,center_square,center_pad,3.141592653589793,1,native_sensor,none,0.0,interference_visibility,0.9999904036521912,ratio,PASS
candidate-001,phase_offset_scan,fixed_measurement_protocol_v2,slanted_edge,5_degrees,interference_term,0.1,512,full_slm_active_area,center_square,center_pad,4.71238898038469,1,native_sensor,none,0.0,interference_visibility,8.053802247331987e-08,ratio,PASS
